cruise,cast,niskin,latitude,longitude,depth_m,salinity,potential_temperature_c,date_sampled,date_processed,syn_cells_per_ml,syn_biovolume_concentration,syn_carbon_concentration,syn_volume_analyzed_ml,syn_filename,redeuk_leq_2um_cells_per_ml,redeuk_leq_2um_biovolume_concentration,redeuk_leq_2um_carbon_concentration,redeuk_leq_3um_cells_per_ml,redeuk_leq_3um_biovolume_concentration,redeuk_leq_3um_carbon_concentration,redeuk_leq_5um_cells_per_ml,redeuk_leq_5um_biovolume_concentration,redeuk_leq_5um_carbon_concentration,redeuk_leq_10um_cells_per_ml,redeuk_leq_10um_biovolume_concentration,redeuk_leq_10um_carbon_concentration,redeuk_leq_20um_cells_per_ml,redeuk_leq_20um_biovolume_concentration,redeuk_leq_20um_carbon_concentration,redeuk_volume_analyzed_ml,redeuk_filename,hetprok_cells_per_ml,hetprok_carbon_concentration,hetprok_volume_analyzed_ml,hetprok_filename,samplelog_QC,nearest_station,station_distance
EN649,16,21,39.773,-70.88,3.746,34.9996,12.5041,2020-02-04 12:20:03,2022-03-21,38746.875,10746.5522940622,2.49716698634428,0.32,NESLTER_EN649_Feb2020_preserved(3)_phyto_CHL_SSC_C16N21.fcs,13203.125,14971.651446957,3.18411764040395,13659.375,18558.5007431482,3.8656872748153,13931.25,25979.7434380533,5.17000507749196,13978.125,33666.2930227275,6.37051838506305,14018.75,86753.7728455288,13.7206183461527,0.32,NESLTER_EN649_Feb2020_preserved(3)_phyto_CHL_SSC_C16N21.fcs,786600.0,15.732,0.08,NESLTER_EN649_Feb2020_preserved(3)_hbac_SYBR_SSC_C16N21.fcs,1,L11,0.284
EN649,16,17,39.773,-70.88,13.889,35.2645,13.3589,2020-02-04 12:20:03,2022-03-21,31990.625,9225.60934878653,2.13949068804298,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C16N17.fcs,10968.75,13066.7626270464,2.77126254054952,11465.625,16945.6655011549,3.50851441593211,11715.625,24186.4013533619,4.77661325745677,11765.625,33027.5018949578,6.14727054398228,11784.375,59492.6213953673,9.80380401339771,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C16N17.fcs,654600.0,13.092,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C16N17.fcs,1,L11,0.284
EN649,16,13,39.773,-70.88,34.787,35.3093,13.3803,2020-02-04 12:20:03,2022-03-21,32821.875,9794.27719083999,2.26748122766226,0.32,NESLTER_EN649_Feb2020_preserved(3)_phyto_CHL_SSC_C16N13.fcs,10943.75,13478.7614902738,2.85300498789593,11312.5,16343.4568957714,3.39768722646675,11515.625,22360.5265622818,4.44949726297293,11590.625,33714.8781020756,6.23444809249112,11603.125,45535.1268692125,7.91190761094256,0.32,NESLTER_EN649_Feb2020_preserved(3)_phyto_CHL_SSC_C16N13.fcs,666037.5,13.32075,0.08,NESLTER_EN649_Feb2020_preserved(3)_hbac_SYBR_SSC_C16N13.fcs,1,L11,0.284
EN649,16,8,39.773,-70.88,61.728,35.4264,13.7077,2020-02-04 12:20:03,2022-03-18,29140.625,9224.91532443968,2.12999139680855,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C16N08.fcs,8346.875,10702.7535929029,2.26004790131286,8759.375,13627.2470072133,2.81919419937558,8978.125,20628.5701107655,4.03769138410066,9021.875,29301.8197855587,5.37925741277568,9034.375,40144.5554736018,6.92698215255602,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C16N08.fcs,603787.5,12.07575,0.08,NESLTER_EN649_Feb2020_preserved(1)_hbac_SYBR_SSC_C16N08.fcs,1,L11,0.284
EN649,16,4,39.773,-70.88,249.789,35.4871,11.5486,2020-02-04 12:20:03,2022-03-17,143.75,57.7298984495626,0.0130475269442082,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C16N04.fcs,84.375,105.745651854368,0.0223372990472365,87.5,129.091346264991,0.0268034359661374,93.75,246.029795568235,0.0479317691194238,103.125,2264.38017895421,0.358418382581062,112.5,17145.7907466405,2.37440198665751,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C16N04.fcs,180912.5,3.61825,0.08,NESLTER_EN649_Feb2020_preserved(1)_hbac_SYBR_SSC_C16N04.fcs,1,L11,0.284
EN649,16,3,39.773,-70.88,349.762,35.204,9.1325,2020-02-04 12:20:03,2022-03-21,175.0,56.4349866473953,0.0129805119817705,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C16N03.fcs,59.375,69.1659852564781,0.0147142647122489,75.0,174.126486536814,0.0348371916109616,75.0,174.126486536814,0.0348371916109616,75.0,174.126486536814,0.0348371916109616,75.0,174.126486536814,0.0348371916109616,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C16N03.fcs,132725.0,2.6545,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C16N03.fcs,1,L11,0.284
EN649,16,2,39.773,-70.88,501.031,35.092,6.507,2020-02-04 12:20:03,2022-03-18,8900.0,2620.68237024617,0.607129364599446,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C16N02.fcs,3581.25,4271.06780279158,0.905542266477858,3843.75,6334.6925364945,1.29767416629006,3965.625,10189.4866327883,1.96901484605745,4031.25,20149.570022233,3.53532172150934,4046.875,33549.6445876511,5.45075338867492,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C16N02.fcs,264275.0,5.2855,0.08,NESLTER_EN649_Feb2020_preserved(1)_hbac_SYBR_SSC_C16N02.fcs,1,L11,0.284
EN649,16,6,39.773,-70.88,110.969,35.6238,14.1583,2020-02-04 12:20:03,2022-03-21,18009.375,6051.99744411776,1.39221542281923,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C16N06.fcs,3653.125,5226.32980943141,1.09699310294748,3931.25,7263.22392256573,1.48554284828199,4031.25,10205.6046695596,1.99987809532234,4046.875,11703.7452201056,2.24429449111142,4050.0,16791.9873336105,2.94518952944525,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C16N06.fcs,505600.0,10.112,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C16N06.fcs,1,L11,0.284
EN649,19,1,40.3527,-70.8828,90.333,33.5591,9.4913,2020-02-05 03:42:20,2022-03-18,7425.0,2374.49411297458,0.547148283362908,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C19N01.fcs,1693.75,2439.46142704974,0.511465465133701,1881.25,3926.09730427775,0.793810199737535,1984.375,7171.01046032671,1.3589169944562,2021.875,13047.561329435,2.28557383245992,2046.875,54327.9744144938,7.90312410524659,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C19N01.fcs,633087.5,12.66175,0.08,NESLTER_EN649_Feb2020_preserved(1)_hbac_SYBR_SSC_C19N01.fcs,1,L6,1.183
EN649,19,2,40.3527,-70.8828,74.936,33.3195,8.7653,2020-02-05 03:42:20,2022-03-21,8418.75,2859.88079073019,0.656733638168618,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C19N02.fcs,1581.25,2272.0937912456,0.476795814908686,1775.0,3653.99459473139,0.74091051020501,1840.625,5532.48407835268,1.07079445002435,1846.875,6178.90647432937,1.17606580404331,1856.25,12592.4275782151,2.10616433937335,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C19N02.fcs,679712.5,13.59425,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C19N02.fcs,1,L6,1.183
EN649,19,3,40.3527,-70.8828,59.991,33.0855,8.0755,2020-02-05 03:42:20,2022-03-21,9712.5,3412.61607888515,0.782268437132311,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C19N03.fcs,2993.75,4566.8359473849,0.954377652018951,3300.0,6904.14929697611,1.39908048719042,3431.25,10833.6842129896,2.08539283152988,3481.25,19778.2599847491,3.48028889141672,3503.125,39394.0237941942,6.28025211098357,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C19N03.fcs,802850.0,16.057,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C19N03.fcs,1,L6,1.183
EN649,19,4,40.3527,-70.8828,50.028,33.014,7.8787,2020-02-05 03:42:20,2022-03-21,8721.875,3002.34077702482,0.68861964433555,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C19N04.fcs,3718.75,5810.01898381375,1.21331399571761,4121.875,8869.93332439427,1.79614191399452,4256.25,12950.8926227956,2.50926479790527,4312.5,25593.687696181,4.44897737979609,4340.625,59534.2674997098,9.19415925103365,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C19N04.fcs,745700.0,14.914,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C19N04.fcs,1,L6,1.183
EN649,19,9,40.3527,-70.8828,34.882,32.9488,7.659,2020-02-05 03:42:20,2022-03-18,9087.5,3096.43197359078,0.710561503068187,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C19N09.fcs,4468.75,7619.31980581129,1.5832625909521,4984.375,11633.2881052204,2.34639683886788,5206.25,17895.8467212844,3.44300148999569,5306.25,39743.608621338,6.80160609040858,5343.75,84183.6266875579,12.9676513196453,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C19N09.fcs,754887.5,15.09775,0.08,NESLTER_EN649_Feb2020_preserved(1)_hbac_SYBR_SSC_C19N09.fcs,1,L6,1.183
EN649,19,14,40.3527,-70.8828,14.902,32.8607,7.5916,2020-02-05 03:42:20,2022-03-21,8468.75,2717.76503893884,0.625640116273523,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C19N14.fcs,10793.75,16739.4561735027,3.49611897811063,11734.375,23320.7882004875,4.75516063454927,12303.125,39653.2632965237,7.61893772223929,12443.75,62275.8529599502,11.1658289797533,12478.125,115900.997504793,18.5106664084471,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C19N14.fcs,743612.5,14.87225,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C19N14.fcs,1,L6,1.183
EN649,19,19,40.3527,-70.8828,3.805,32.8597,7.5997,2020-02-05 03:42:20,2022-03-21,8403.125,2822.57471835669,0.647912425088141,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C19N19.fcs,10225.0,15285.9380454619,3.19865258028233,11009.375,20847.3797306353,4.26185319720527,11531.25,34452.2394030663,6.6627163211749,11650.0,57584.4107379214,10.2499572382634,11684.375,87796.1314523185,14.5463899708083,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C19N19.fcs,755912.5,15.11825,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C19N19.fcs,1,L6,1.183
EN649,20,12,40.5103,-70.8795,15.324,32.8125,7.3878,2020-02-05 07:06:48,2022-03-21,4425.0,1551.40571440774,0.355190536606485,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C20N12.fcs,6681.25,9882.33589673725,2.06816073821928,7221.875,14100.0830547462,2.86956098706197,7590.625,23043.6159870234,4.45360931496455,7678.125,36363.5779246095,6.55277617683901,7693.75,49292.2405112663,8.4041485259228,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C20N12.fcs,686300.0,13.726,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C20N12.fcs,1,L5,0.46
EN649,20,14,40.5103,-70.8795,3.683,32.803,7.3548,2020-02-05 07:06:48,2022-03-17,4528.125,1586.7223752151,0.362967271639214,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C20N14.fcs,7259.375,10454.0153059163,2.19146908307855,7931.25,15736.6260662765,3.19473162454121,8371.875,28044.2857376578,5.35546613640735,8453.125,41920.9155842615,7.52753593157411,8487.5,75171.3072043073,12.2369817273895,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C20N14.fcs,666525.0,13.3305,0.08,NESLTER_EN649_Feb2020_preserved(1)_hbac_SYBR_SSC_C20N14.fcs,1,L5,0.46
EN649,20,10,40.5103,-70.8795,30.362,32.8038,7.3147,2020-02-05 07:06:48,2022-03-21,3781.25,1370.19391408315,0.313281912065974,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C20N10.fcs,4753.125,7523.974737623,1.56888276466615,5309.375,11721.5438869092,2.36813167774424,5578.125,18620.4980176091,3.58541010097141,5612.5,25916.3639083999,4.70327220681079,5625.0,38829.6016789478,6.52340694024528,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C20N10.fcs,661012.5,13.22025,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C20N10.fcs,1,L5,0.46
EN649,20,1,40.5103,-70.8795,72.855,32.863,7.5334,2020-02-05 07:06:48,2022-03-21,4721.875,1678.82657511934,0.384311982241701,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C20N01.fcs,5446.875,8488.52700865362,1.77217692176256,5937.5,12454.6512056678,2.52413622743098,6234.375,20134.3145812953,3.8786616341391,6281.25,27279.3457094135,5.00169361839943,6306.25,66873.8699093457,10.3919364091995,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C20N01.fcs,NaN,NaN,NaN,NaN,1,L5,0.46
EN649,20,3,40.5103,-70.8795,59.725,32.8577,7.5317,2020-02-05 07:06:48,2022-03-21,4709.375,1642.88160223133,0.376701036004236,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C20N03.fcs,5550.0,8634.32051635841,1.80228283366588,6090.625,12648.0608051346,2.56730058769948,6378.125,20227.3343908631,3.90236895830295,6446.875,35364.7775358708,6.23695372822154,6471.875,73952.7767846602,11.5039804923381,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C20N03.fcs,732575.0,14.6515,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C20N03.fcs,1,L5,0.46
EN649,20,7,40.5103,-70.8795,45.046,32.8458,7.5178,2020-02-05 07:06:48,2022-03-22,4518.75,1433.3449020767,0.330055752788494,0.32,NESLTER_EN649_Feb2020_preserved(3)_phyto_CHL_SSC_C20N07.fcs,5281.25,7667.79597488037,1.60605907150029,5846.875,12069.2254821928,2.44284742290779,6137.5,19392.4103407495,3.73569363780428,6203.125,33404.7983312912,5.89648067675566,6218.75,45140.207094069,7.58966450802619,0.32,NESLTER_EN649_Feb2020_preserved(3)_phyto_CHL_SSC_C20N07.fcs,676325.0,13.5265,0.08,NESLTER_EN649_Feb2020_preserved(3)_hbac_SYBR_SSC_C20N07.fcs,1,L5,0.46
EN649,21,1,40.6975,-70.8828,60.734,32.6846,6.3904,2020-02-05 10:02:57,2022-03-22,1943.75,625.057443703722,0.143698263949395,0.32,NESLTER_EN649_Feb2020_preserved(3)_phyto_CHL_SSC_C21N01.fcs,940.625,1294.48024954119,0.272033627534977,1162.5,3205.21702790981,0.633275409792,1293.75,6749.56564404995,1.25544674410134,1312.5,9613.06477852524,1.70997991160563,1321.875,19228.988931881,3.06817539815097,0.32,NESLTER_EN649_Feb2020_preserved(3)_phyto_CHL_SSC_C21N01.fcs,1255162.5,25.10325,0.08,NESLTER_EN649_Feb2020_preserved(3)_hbac_SYBR_SSC_C21N01.fcs,1,L4,0.097
EN649,21,3,40.6975,-70.8828,50.163,32.6449,6.2134,2020-02-05 10:02:57,2022-03-22,1996.875,694.80068240046,0.159128487491299,0.32,NESLTER_EN649_Feb2020_preserved(3)_phyto_CHL_SSC_C21N03.fcs,862.5,1277.2796893152,0.267109683565869,1131.25,3585.18970333659,0.703639875302263,1231.25,6310.84963486279,1.18246049293503,1253.125,10268.5167193094,1.79939062156445,1256.25,13193.0081826931,2.21607492178973,0.32,NESLTER_EN649_Feb2020_preserved(3)_phyto_CHL_SSC_C21N03.fcs,1266250.0,25.325,0.08,NESLTER_EN649_Feb2020_preserved(3)_hbac_SYBR_SSC_C21N03.fcs,1,L4,0.097
EN649,21,5,40.6975,-70.8828,37.49,32.6003,6.0304,2020-02-05 10:02:57,2022-03-21,2656.25,947.808621855404,0.216781016143419,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C21N05.fcs,765.625,1333.64094025276,0.276187842247413,946.875,2736.43504546285,0.54291010687084,1065.625,6077.3558533313,1.12828037956942,1078.125,8634.96237443976,1.52241724198248,1084.375,12796.569573062,2.12771873683967,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C21N05.fcs,1644575.0,32.8915,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C21N05.fcs,1,L4,0.097
EN649,21,9,40.6975,-70.8828,25.265,32.5742,5.9822,2020-02-05 10:02:57,2022-03-18,2518.75,900.682146297848,0.206077648457234,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C21N09.fcs,509.375,819.703399402768,0.170839701959261,584.375,1504.11419606225,0.299755388591985,656.25,4040.06684169847,0.737883620047209,690.625,11085.0556487336,1.8264238984933,693.75,14197.1467403169,2.26815905137744,0.32,NESLTER_EN649_Feb2020_preserved(1)_phyto_CHL_SSC_C21N09.fcs,1656662.5,33.13325,0.08,NESLTER_EN649_Feb2020_preserved(1)_hbac_SYBR_SSC_C21N09.fcs,1,L4,0.097
EN649,21,12,40.6975,-70.8828,15.424,32.3882,5.5534,2020-02-05 10:02:57,2022-03-21,1559.375,563.928894206891,0.128853118844769,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C21N12.fcs,968.75,1555.47273217454,0.323986534062435,1284.375,4001.72146548161,0.789205036101067,1500.0,9482.40192723502,1.75752143506875,1543.75,18206.5137659729,3.10909303219497,1550.0,32098.599367096,4.98387832664952,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C21N12.fcs,1394987.5,27.89975,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C21N12.fcs,1,L4,0.097
EN649,21,18,40.6975,-70.8828,2.615,32.388,5.5562,2020-02-05 10:02:57,2022-03-21,1659.375,601.928512757115,0.137213338072491,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C21N18.fcs,984.375,1665.3919936204,0.346016513350528,1215.625,3607.31572009833,0.713555081408482,1406.25,8616.41959705002,1.59567116283725,1440.625,13317.5026086161,2.34391082230712,1459.375,41431.2890803998,6.22201634552774,0.32,NESLTER_EN649_Feb2020_preserved(2)_phyto_CHL_SSC_C21N18.fcs,1418137.5,28.36275,0.08,NESLTER_EN649_Feb2020_preserved(2)_hbac_SYBR_SSC_C21N18.fcs,1,L4,0.097
EN655,1,5,41.203,-70.8802,18.24,32.0857,14.5017,2020-07-25 15:45:46,2022-05-25,74300.0,30649.0541910131,6.89835319005955,0.32,NESLTER_EN655_Jul2020_preserved_phyto_CHL_SSC_C01N05.fcs,11431.25,17147.8448369068,3.57688153559388,13162.5,30034.108572096,6.03298396747142,14278.125,61955.1234836647,11.6284788287228,14646.875,135241.691225618,22.9723250686038,14787.5,296784.430405287,45.417474669723,0.32,NESLTER_EN655_Jul2020_preserved_phyto_CHL_SSC_C01N05.fcs,1994900.0,39.898,0.08,NESLTER_EN655_Jul2020_preserved_hbac_SYBR_SSC_C01N05.fcs,1,L1,0.748
EN655,1,7,41.203,-70.8802,12.465,32.0682,14.75,2020-07-25 15:45:46,2022-05-26,78956.25,29639.4104639253,6.72197772557089,0.32,NESLTER_EN655_Jul2020_preserved(1)_phyto_CHL_SSC_C01N07.fcs,13162.5,18506.3051635293,3.86958695942302,14928.125,31620.8822048562,6.36969463971355,16034.375,66617.3869646533,12.4679607156762,16428.125,137453.041800692,23.4925166898609,16556.25,277626.186948668,43.0606664905109,0.32,NESLTER_EN655_Jul2020_preserved(1)_phyto_CHL_SSC_C01N07.fcs,1916537.5,38.33075,0.08,NESLTER_EN655_Jul2020_preserved(1)_hbac_SYBR_SSC_C01N07.fcs,1,L1,0.748
EN655,1,11,41.203,-70.8802,7.304,31.9609,19.7017,2020-07-25 15:45:46,2022-05-26,52306.25,16719.4866023068,3.83019841752154,0.32,NESLTER_EN655_Jul2020_preserved(1)_phyto_PE_SSC_C01N11.fcs,5150.0,6507.40631490176,1.36350390129657,6656.25,18849.6104251015,3.70314014781533,8118.75,64140.9232771713,11.6004905526113,8528.125,112457.71693102,19.3439183166039,8534.375,121887.586181825,20.648524684768,0.32,NESLTER_EN655_Jul2020_preserved(1)_phyto_CHL_SSC_C01N11.fcs,1492025.0,29.8405,0.08,NESLTER_EN655_Jul2020_preserved(1)_hbac_SYBR_SSC_C01N11.fcs,1,L1,0.748
EN655,1,16,41.203,-70.8802,2.328,31.9252,21.8766,2020-07-25 15:45:46,2022-05-25,58606.25,18123.9654773091,4.17097164597596,0.32,NESLTER_EN655_Jul2020_preserved_phyto_PE_SSC_C01N16.fcs,16018.75,16396.7792859113,3.47506605033604,17865.625,30484.5491363573,6.15716269610377,19034.375,68184.0577507892,12.7196621110184,19337.5,103674.907193664,18.4042113299384,19387.5,176021.346313429,28.3583166366241,0.32,NESLTER_EN655_Jul2020_preserved_phyto_CHL_SSC_C01N16.fcs,1571150.0,31.423,0.08,NESLTER_EN655_Jul2020_preserved_hbac_SYBR_SSC_C01N16.fcs,1,L1,0.748
EN655,2,15,41.0302,-70.8793,2.46,31.9244,21.8752,2020-07-25 17:55:57,2022-05-25,74609.375,21361.0305532238,4.9394384176719,0.32,NESLTER_EN655_Jul2020_preserved_phyto_PE_SSC_C02N15.fcs,20412.5,18749.9981441484,3.99965767975026,22078.125,31367.7631854366,6.40199287973009,23340.625,69649.0552180959,13.0869750107697,23753.125,125090.31627358,21.8698507870612,23762.5,132260.613807226,22.9035195844647,0.32,NESLTER_EN655_Jul2020_preserved_phyto_CHL_SSC_C02N15.fcs,1548000.0,30.96,0.08,NESLTER_EN655_Jul2020_preserved_hbac_SYBR_SSC_C02N15.fcs,1,L2,0.333
EN655,2,13,41.0302,-70.8793,13.281,32.1956,12.9023,2020-07-25 17:55:57,2022-05-25,56368.75,21965.9726841756,4.97255943966675,0.32,NESLTER_EN655_Jul2020_preserved_phyto_CHL_SSC_C02N13.fcs,9796.875,16769.7902506321,3.47337810016371,11950.0,32258.3031723598,6.43231039697779,13040.625,64190.2151704178,12.0192602146793,13381.25,121618.952058043,20.998282172073,13459.375,222678.891186333,34.9951547000876,0.32,NESLTER_EN655_Jul2020_preserved_phyto_CHL_SSC_C02N13.fcs,2006637.5,40.13275,0.08,NESLTER_EN655_Jul2020_preserved_hbac_SYBR_SSC_C02N13.fcs,1,L2,0.333
EN655,2,1,41.0302,-70.8793,43.552,32.3203,10.5115,2020-07-25 17:55:57,2022-05-26,16221.875,6699.35178422558,1.51388328374828,0.32,NESLTER_EN655_Jul2020_preserved(1)_phyto_CHL_SSC_C02N01.fcs,3096.875,4907.30549933217,1.02202272563806,3696.875,9318.12022089567,1.86379073524834,3946.875,15997.5017879331,3.03909331137963,4037.5,35846.1368451856,6.09785201448692,4065.625,75012.1765322563,11.5222071870952,0.32,NESLTER_EN655_Jul2020_preserved(1)_phyto_CHL_SSC_C02N01.fcs,1612400.0,32.248,0.08,NESLTER_EN655_Jul2020_preserved(1)_hbac_SYBR_SSC_C02N01.fcs,1,L2,0.333
EN655,2,4,41.0302,-70.8793,30.496,32.2963,11.2285,2020-07-25 17:55:57,2022-05-26,22359.375,9098.18788709072,2.06078839908745,0.32,NESLTER_EN655_Jul2020_preserved_phyto_CHL_SSC_C02N04.fcs,4343.75,6764.0181073202,1.40927090515989,5193.75,13041.3064599092,2.60604655431142,5581.25,24425.8054938762,4.59764520645049,5662.5,41254.0855124336,7.20125520054349,5693.75,81410.3745611663,12.7303042885227,0.32,NESLTER_EN655_Jul2020_preserved_phyto_CHL_SSC_C02N04.fcs,1645025.0,32.9005,0.08,NESLTER_EN655_Jul2020_preserved_hbac_SYBR_SSC_C02N04.fcs,1,L2,0.333
EN655,2,7,41.0302,-70.8793,20.372,32.2838,11.9219,2020-07-25 17:55:57,2022-05-26,36928.125,14265.8887168349,3.24181439718305,0.32,NESLTER_EN655_Jul2020_preserved(1)_phyto_CHL_SSC_C02N07.fcs,6831.25,11458.1540261984,2.37886827684439,8065.625,20623.3618551856,4.12539315966282,8865.625,45197.0974768127,8.41471413428589,9162.5,100269.168144232,16.9893678185235,9265.625,270358.742490883,40.1749067045456,0.32,NESLTER_EN655_Jul2020_preserved(1)_phyto_CHL_SSC_C02N07.fcs,1828950.0,36.579,0.08,NESLTER_EN655_Jul2020_preserved(1)_hbac_SYBR_SSC_C02N07.fcs,1,L2,0.333
EN655,3,1,40.861,-70.8827,50.672,32.4143,8.4037,2020-07-25 21:37:37,2022-12-01,11190.625,4749.85928110146,1.07499587333202,0.32,NESLTER_EN655_Jul2020_preserved(2)_phyto_CHL_SSC_C03N01.fcs,1587.5,2754.36188987652,0.569864616656243,2034.375,5992.14260776438,1.18816184909074,2118.75,8955.22457848841,1.70185856714195,2140.625,12008.4590852869,2.18156909498924,2143.75,15319.2752761862,2.64974049792725,0.32,NESLTER_EN655_Jul2020_preserved(2)_phyto_CHL_SSC_C03N01.fcs,946875.0,18.9375,0.08,NESLTER_EN655_Jul2020_preserved(2)_hbac_SYBR_SSC_C03N01.fcs,1,L3,0.261
EN655,3,3,40.861,-70.8827,40.741,32.4129,8.4035,2020-07-25 21:37:37,2022-05-26,11803.125,5150.88995227562,1.16270816683868,0.32,NESLTER_EN655_Jul2020_preserved(1)_phyto_CHL_SSC_C03N03.fcs,1621.875,2980.52247483781,0.615347971993582,2231.25,7275.64360283785,1.4372500225439,2371.875,11614.9201465998,2.19401852071451,2390.625,14031.9608382239,2.57997299382075,2393.75,23656.8304260313,3.85521796320078,0.32,NESLTER_EN655_Jul2020_preserved(1)_phyto_CHL_SSC_C03N03.fcs,933025.0,18.6605,0.08,NESLTER_EN655_Jul2020_preserved(1)_hbac_SYBR_SSC_C03N03.fcs,1,L3,0.261
EN655,3,5,40.861,-70.8827,25.278,32.3864,10.0504,2020-07-25 21:37:37,2022-12-01,129634.375,42931.4686595626,9.87064734564314,0.32,NESLTER_EN655_Jul2020_preserved(2)_phyto_CHL_SSC_C03N05.fcs,13821.875,19018.5769036617,3.98500733896854,15340.625,30215.1031072467,6.12041066381092,16209.375,54590.9343388171,10.3994801046057,16400.0,77625.7902695598,14.0875808436206,16415.625,97256.8601485046,16.8257911151151,0.32,NESLTER_EN655_Jul2020_preserved(2)_phyto_CHL_SSC_C03N05.fcs,1560300.0,31.206,0.08,NESLTER_EN655_Jul2020_preserved(2)_hbac_SYBR_SSC_C03N05.fcs,1,L3,0.261
